1	1	1	1.51235	38.6118	0.187495	0.296776	623	1
1	1	2	1.08981	33.0265	0.160916	0.304117	490	1
1	1	3	1.03499	32.9261	0.361629	0.351998	460	1
1	2	1	1.17462	43.98	0.24255	0.260187	602	1
1	2	2	1.05625	46.578	0.182765	0.224809	473	1
1	2	3	1.04301	35.2545	0.256549	0.322189	495	1
1	3	1	1.15502	53.0384	0.214038	0.259996	663	1
1	3	2	1.16017	50.4807	0.147924	0.233148	589	1
1	3	3	1.06783	46.4694	0.310116	0.311973	584	1
1	4	1	1.34861	69.636	0.322206	0.358201	892	1
1	4	2	1.22995	79.8147	0.132764	0.227803	780	1
1	4	3	1.19749	65.161	0.230747	0.30033	757	1
1	5	1	1.42404	110.378	0.238182	0.259007	1094	1
1	5	2	1.22572	88.5726	0.222619	0.251275	914	1
1	5	3	1.20596	93.0822	0.254856	0.264191	926	1
1	6	1	1.5	37	0	0	0	1
1	6	2	1.9	25	0	0	0	1
1	6	3	2.6	26	0.4	0	0	1
2	1	1	1.42457	48.3895	0.230832	0.247529	545	1
2	1	2	1.29136	48.7263	0.160043	0.264802	540	1
2	1	3	1.32114	47.572	0.34845	0.288141	553	1
2	1	4	1.05953	40.3039	0.297642	0.226745	479	1
2	1	5	1.32518	29.6058	0.186534	0.295416	488	1
2	1	6	1.0726	42.12	0.197372	0.290749	544	1
2	1	7	1.24841	70.3909	0.296491	0.249102	680	1
2	2	1	1.14485	54.6371	0.355442	0.32493	649	1
2	2	2	1.41378	55.2685	0.296896	0.278537	565	1
2	2	3	1.05278	49.5882	0.272357	0.324661	541	1
2	2	4	1.35252	44.3601	0.354008	0.332339	540	1
2	2	5	1.17768	45.185	0.275511	0.280886	522	1
2	2	6	1.02445	35.7275	0.230557	0.376003	522	1
2	2	7	1.27948	54.6107	0.283317	0.299086	620	1
2	3	1	1.04802	68.7086	0.326175	0.29679	714	1
2	3	2	0	0	0	0	0	-1
2	3	3	1.23419	59.4854	0.254711	0.283714	664	1
2	3	4	1.32887	50.8143	0.216667	0.302158	670	1
2	3	5	1.26249	55.0598	0.255457	0.261807	627	1
2	3	6	0.959253	54.2945	0.175867	0.308222	613	1
