1	1	1	154.469	53.1167	0.40776	0	0	0	3562.03	-35.5565	-15327.5	4270.03	-35.7748	0	0.0578511	-9.73137e-05	0	0	0	0	0.0237431	-68.7564	477.487	-142296.0	2.55674	0	
1	1	2	153.765	70.7335	0.474855	0	0	0	2284.59	-28.0203	-14708.3	3988.61	-39.234	0	0.106057	-9.38606e-05	0	0	0	0	0.192443	-4205.95	2900.31	-2.56237	0.374204	0	
1	1	3	152.714	40.0586	0.337476	0	0	0	3229.0	-32.4223	-15080.7	4225.11	-34.9731	0	0.0641878	-8.9026e-05	0	0	0	0	0.0208679	81.3992	530.992	-14159.0	2.12657	0	
1	2	1	152.641	41.0537	0.333843	0	0	0	3439.22	-34.923	-15408.7	4294.07	-35.6033	0	0.0912826	-0.00010087	0	0	0	0	0.0142979	671.974	430.052	-62254.5	2.38758	0	
1	2	2	153.639	45.0493	0.362828	0	0	0	4177.11	-36.6115	-15270.3	4400.06	-31.6458	0	0.0640122	-9.76998e-05	0	0	0	0	0.0151756	346.466	297.99	-11473.0	2.27528	0	
1	2	3	153.467	49.7424	0.388362	0	0	0	2710.72	-26.2264	-16005.8	4468.34	-35.467	0	0.114837	-9.25184e-05	0	0	0	0	0.0153108	1246.03	279.794	-310023.0	2.56376	0	
1	3	1	154.944	35.4259	0.326158	0	0	0	2330.06	-30.502	-14732.9	3991.96	-38.9521	0	0.127796	-7.34578e-05	0	0	0	0	0.0310649	1233.62	386.375	-1964.0	1.68628	0	
1	3	2	154.662	32.9574	0.296628	0	0	0	4623.39	-45.3606	-14940.0	4208.43	-34.3396	0	0.0642297	-0.00011633	0	0	0	0	0.0374495	122.616	490.279	-3255.88	1.87797	0	
1	3	3	155.584	73.5161	0.48138	0	0	0	3872.27	-38.3117	-15002.2	4192.23	-35.4688	0	0.0545154	-0.0001129	0	0	0	0	-0.0355783	162.682	-461.887	-1938480.0	129.878	0	
1	4	1	154.453	49.7078	0.391712	0	0	0	3747.33	-43.953	-14705.3	4005.79	-38.6997	0	0.0986965	-0.000130887	0	0	0	0	0.023626	296.087	375.274	-42379.7	2.28768	0	
1	4	2	152.062	41.8972	0.330589	0	0	0	3691.27	-35.3577	-15309.6	4298.32	-34.7987	0	0.073817	-0.00012115	0	0	0	0	0.0248471	1294.14	-402.263	-8712340.0	3.1467	0	
1	4	3	151.707	42.208	0.35331	0	0	0	3663.39	-36.7722	-15019.4	4206.63	-35.0433	0	0.0989593	-0.000119068	0	0	0	0	0.0147456	356.582	462.242	-263762.0	2.55696	0	
1	5	1	152.697	29.1058	0.251959	0	0	0	3298.02	-37.9865	-14701.8	4048.13	-37.082	0	0.0872922	-9.02667e-05	0	0	0	0	0.0137195	341.353	520.585	-10322.4	2.04575	0	
1	5	2	155.117	43.2638	0.347599	0	0	0	1433.93	-17.6376	-14742.1	3992.15	-39.4633	0	0.0285306	-3.32046e-05	0	0	0	0	0.0126686	723.773	361.975	-6.417e-08	-1.29532	0	
1	5	3	154.089	75.1563	0.468834	0	0	0	3434.33	-30.0075	-15356.8	4408.29	-32.1786	0	0.0635524	-8.64986e-05	0	0	0	0	0.025758	469.19	508.15	-1007.13	1.74543	0	
1	6	1	0.0	0.0	0.0	0	0	0	0.0	0.0	0.0	0.0	0.0	0	0.0	0.0	0	0	0	0	0.0	0.0	0.0	0.0	0.0	0	
1	6	2	0.0	0.0	0.0	0	0	0	0.0	0.0	0.0	0.0	0.0	0	0.0	0.0	0	0	0	0	0.0	0.0	0.0	0.0	0.0	0	
1	6	3	0.0	0.0	0.0	0	0	0	0.0	0.0	0.0	0.0	0.0	0	0.0	0.0	0	0	0	0	0.0	0.0	0.0	0.0	0.0	0	
2	1	1	154.645	35.2895	0.307681	0	0	0	3059.93	-30.8076	-15170.7	4228.8	-35.7396	0	0.0336423	-6.9042e-05	0	0	0	0	0.0284599	-233.107	567.05	-818242.0	2.84327	0	
2	1	2	155.358	94.1616	0.506709	0	0	0	4102.32	-39.898	-15118.2	4276.63	-33.7056	0	0.11468	-0.000121589	0	0	0	0	0.0152921	761.729	359.345	-23091.7	2.1929	0	
2	1	3	155.115	59.2499	0.415964	0	0	0	3435.12	-34.3094	-15243.2	4253.87	-35.5536	0	0.0966541	-0.00011377	0	0	0	0	0.0197829	672.455	357.191	-47668.1	2.30867	0	
2	1	4	155.252	54.8803	0.42464	0	0	0	2796.85	-33.5374	-14720.0	3993.51	-39.3174	0	0.0907592	-9.77718e-05	0	0	0	0	0.0100411	847.631	342.272	-8446510.0	3.13651	0	
2	1	5	154.198	73.9547	0.473745	0	0	0	3498.71	-35.2024	-15055.9	4211.44	-35.2216	0	0.0929323	-0.000110326	0	0	0	0	0.0156672	410.228	363.244	-486483.0	2.66441	0	
2	1	6	153.612	45.5237	0.38097	0	0	0	3319.12	-39.0183	-14696.4	4000.62	-38.8393	0	0.0963461	-0.000114658	0	0	0	0	0.0135984	564.036	312.098	-41458900.0	3.40666	0	
2	1	7	156.217	55.2432	0.415996	0	0	0	3564.11	-34.631	-15092.0	4254.57	-34.2217	0	0.0710493	-0.000106663	0	0	0	0	0.00968898	528.689	250.794	-236597.0	2.73176	0	
2	2	1	153.295	34.3317	0.291869	0	0	0	5255.99	-21.5993	-34741.5	9668.11	-36.2513	0	0.0719695	-6.40551e-05	0	0	0	0	0.0193406	1439.85	389.081	-89856900.0	3.6322	0	
