1	1	1	15.1574	13.9319	0	0
1	1	2	15.0183	13.9319	0	0
1	1	3	15.0876	13.9319	0	0
1	2	1	15.2279	14.0515	0	0
1	2	2	15.0876	13.9319	0	0
1	2	3	15.0876	13.9319	0	0
1	3	1	15.0876	13.9319	0	0
1	3	2	15.0876	13.9319	0	0
1	3	3	15.0876	14.0515	0	0
1	4	1	15.0876	13.9319	0	0
1	4	2	15.0876	13.8143	0	0
1	4	3	15.0876	13.8143	0	0
1	5	1	15.2279	13.9319	0	0
1	5	2	15.0876	13.9319	0	0
1	5	3	15.0876	14.0515	0	0
1	6	1	0	0	0	0
1	6	2	0	0	0	0
1	6	3	0	0	0	0
2	1	1	15.5308	14.2686	0	0
2	1	2	15.5907	14.3701	0	0
2	1	3	15.4122	14.2686	0	0
2	1	4	15.3536	14.2686	0	0
2	1	5	15.3536	14.2686	0	0
2	1	6	15.4122	14.2686	0	0
2	1	7	15.4713	14.2686	0	0
2	2	1	15.5907	14.3701	0	0
2	2	2	15.5907	14.3701	0	0
2	2	3	15.4713	14.2686	0	0
2	2	4	15.3536	14.2686	0	0
2	2	5	15.4713	14.2686	0	0
2	2	6	15.3536	14.1684	0	0
2	2	7	15.3536	14.2686	0	0
2	3	1	15.5907	14.4731	0	0
2	3	2	15.5907	14.3701	0	0
2	3	3	15.4713	14.2686	0	0
2	3	4	15.4122	14.2686	0	0
2	3	5	15.4713	14.2686	0	0
2	3	6	15.4122	14.1684	0	0
2	3	7	15.4713	14.2686	0	0
2	4	1	15.6512	14.4214	0	0
2	4	2	15.5308	14.4214	0	0
2	4	3	15.2955	14.2686	0	0
2	4	4	15.4713	14.3701	0	0
2	4	5	15.3536	14.2686	0	0
2	4	6	15.4713	14.3191	0	0
2	4	7	15.3536	14.2686	0	0
2	5	1	15.4713	14.2686	0	0
2	5	2	15.5907	14.5252	0	0
2	5	3	15.3536	14.2686	0	0
2	5	4	15.3536	14.2686	0	0
2	5	5	15.4713	14.2686	0	0
2	5	6	15.3536	14.2686	0	0
2	5	7	15.4713	14.2686	0	0
2	6	1	0	0	0	0
2	6	2	0	0	0	0
2	6	3	0	0	0	0
2	6	4	0	0	0	0
2	6	5	0	0	0	0
2	6	6	0	0	0	0
2	6	7	0	0	0	0
3	1	1	13.6533	12.642	0	0
3	1	2	13.6533	12.642	0	0
3	1	3	13.6533	12.642	0	0
3	1	4	13.6533	12.642	0	0
3	1	5	13.6533	12.3373	0	0
3	1	6	13.4737	12.642	0	0
3	2	1	13.6533	12.0471	0	0
3	2	2	13.6533	12.642	0	0
3	2	3	13.8378	12.4878	0	0
3	2	4	13.8378	12.642	0	0
3	2	5	13.6533	12.642	0	0
3	2	6	13.2987	12.3373	0	0
3	3	1	13.2987	12.3373	0	0
3	3	2	13.4737	12.642	0	0
3	3	3	13.6533	12.642	0	0
3	3	4	13.6533	12.3373	0	0
3	3	5	13.6533	12.642	0	0
3	3	6	13.2987	12.3373	0	0
3	4	1	14.0274	12.962	0	0
3	4	2	14.0274	12.8	0	0
3	4	3	13.6533	12.642	0	0
3	4	4	13.6533	12.3373	0	0
3	4	5	13.8378	12.3373	0	0
3	4	6	13.4737	12.3373	0	0
3	5	1	13.6533	12.4878	0	0
3	5	2	13.8378	12.642	0	0
3	5	3	13.6533	12.3373	0	0
3	5	4	13.6533	12.3373	0	0
3	5	5	13.8378	12.3373	0	0
3	6	1	0	0	0	0
3	6	2	0	0	0	0
3	6	3	0	0	0	0
3	6	4	0	0	0	0
3	6	5	0	0	0	0
3	6	6	0	0	0	0
4	1	1	13.6533	12.3373	0	0
4	1	2	13.6533	12.642	0	0
4	1	3	13.6533	12.642	0	0
4	1	4	14.0274	12.0471	0	0
4	1	5	14.0274	12.3373	0	0
4	1	6	0	0	0	0
4	2	1	13.4737	12.0471	0	0
4	2	2	13.4737	12.3373	0	0
4	2	3	13.6533	12.642	0	0
4	2	4	13.6533	12.4878	0	0
4	2	5	13.8378	13.1282	0	0
4	2	6	13.4737	12.642	0	0
4	3	1	13.2987	12.3373	0	0
4	3	2	14.0274	12.8	0	0
4	3	3	13.6533	12.3373	0	0
4	3	4	13.6533	12.3373	0	0
4	3	5	13.6533	12.642	0	0
4	3	6	13.2987	12.3373	0	0
4	4	1	13.4737	12.3373	0	0
4	4	2	13.4737	12.642	0	0
4	4	3	13.6533	12.3373	0	0
4	4	4	13.6533	12.3373	0	0
4	4	5	13.6533	12.8	0	0
4	4	6	14.0274	12.3373	0	0
4	5	1	13.6533	12.642	0	0
4	5	2	13.6533	12.3373	0	0
4	5	3	13.6533	12.642	0	0
4	5	4	13.6533	12.3373	0	0
4	5	5	13.6533	12.642	0	0
4	6	1	0	0	0	0
4	6	2	0	0	0	0
4	6	3	0	0	0	0
4	6	4	0	0	0	0
4	6	5	0	0	0	0
4	6	6	0	0	0	0
5	1	1	15.2377	14.0697	0	0
5	1	2	15.3536	14.1684	0	0
5	2	1	15.3536	14.2686	0	0
5	2	2	15.2377	14.1684	0	0
5	3	1	15.3536	14.2686	0	0
5	3	2	15.2377	14.2686	0	0
5	4	1	15.2377	14.1684	0	0
5	4	2	15.4713	14.3701	0	0
5	6	1	0	0	0	0
5	6	2	0	0	0	0
