0.201397 0.124646 -0.0908754 0.00374915 0.0298893 -0.0010022
0.213592 0.0940185 -0.0774691 0.00304941 0.0306484 -0.00100206
0.200499 0.124548 -0.0942207 0.00226048 0.0297528 -0.00101356
0.221896 0.0600406 -0.0552918 0.00291253 0.0282367 -0.00101312
0.211739 0.085192 -0.0706249 0.00431577 0.0273216 -0.00100244
0.205354 0.105123 -0.079513 0.00133095 0.0295249 -0.00104028
