0.24466 1 -0.01150 -0.00010 0.01904 1 0 0
0.24534 1 -0.01645 -0.00010 0.01924 1 0 0
0.24480 1 -0.01585 -0.00010 0.01794 1 0 0
0.24530 1 -0.02168 -0.00010 0.01661 1 0 0
0.24100 1 -0.01837 -0.00010 0.01853 1 0 0
0.24402 1 -0.01500 -0.00010 0.01632 1 0 0
