0.245052 0.987529 0.00120081 -0.00201957 0.0147529 0.800319 0.295761 -0.00833108
0.245893 0.993964 -0.00667041 -0.00075165 0.0146201 0.782603 0.294712 -0.00781015
0.24335 0.984284 0.00186127 -0.00150537 0.0143056 0.75643 0.281161 -0.0109816
0.244347 0.987548 -0.00443495 -0.00188862 0.0142153 0.735742 0.288302 -0.00528629
0.240717 0.969939 0.0170037 -0.00393716 0.0144498 0.777938 0.282742 -0.0127112
0.24168 0.994492 -0.00556163 -0.000815048 0.0138279 0.698771 0.282467 -0.00436325
