0.245541 0.989361 0.00436564 -0.00228712 0.0147006 0.795018 0.322294 -0.0145917
0.246242 0.993475 0.00051878 -0.00189003 0.0145135 0.771133 0.31984 -0.0141477
0.245136 0.991001 -0.00235252 -0.00114466 0.0141758 0.74104 0.307514 -0.0146904
0.247004 0.998354 -0.0155745 -0.000701893 0.0142138 0.735017 0.316189 -0.01022
0.246365 0.997764 -0.00479615 -0.00117988 0.0139681 0.70552 0.311691 -0.00852411
0.245427 0.99486 -0.00709452 -0.000601475 0.0138429 0.691366 0.308464 -0.00870764
