0.20521 0.123497 -0.0941063 0.00354985 0.0305249 -0.00101247
0.219718 0.0850189 -0.0736854 0.0025684 0.0313582 -0.00102559
0.209835 0.102222 -0.0789284 0.00266918 0.0287971 -0.00100802
0.224359 0.0587053 -0.0552656 0.00283092 0.0290762 -0.00100193
0.228008 0.055227 -0.0512982 0.00330061 0.0284366 -0.00100001
0.206786 0.111358 -0.0840862 0.00186451 0.0288088 -0.00100517
