0.2119 0.0445371 -0.0161535 0.00146783 0.0157969 -0.00158993
0.233308 0.0164573 -0.00773529 0.00106505 0.0156441 -0.00149433
0.219644 0.0302405 -0.0110759 0.00326934 0.0123096 -0.00102853
0.21448 0.0401195 -0.0160905 0.00114804 0.0140172 -0.0010388
0.189049 0.0701522 -0.0238281 0.00249386 0.0139071 -0.00152388
0.227778 0.018406 -0.00805098 0.000581589 0.0135886 -0.00102995
